(6016, 34),
(6016, 52),
(6016, 51),
(6016, 26),
(6016, 11),
(6016, 8),
(7046, 39),
(7046, 16),
(7046, 28),
(7046, 1),
(7046, 7),
(7046, 36),
(7046, 27),
(7046, 21),
(7046, 2),
(7046, 24),
(7046, 34),
(7046, 32),
(7046, 41),
(7046, 52),
(7046, 26),
(7046, 11),
(7046, 8),
(8753, 39),
(8753, 15),
(8753, 45),
(8753, 16),
(8753, 28),
(8753, 27),
(8753, 24),
(8753, 47),
(8753, 32),
(8753, 34),
(8753, 41),
(8753, 26),
(8753, 46),
(8753, 48),
(8753, 8),
(6632, 15),
(6632, 41),
(6632, 26),
(6632, 16),
(6632, 28),
(6632, 32),
(6632, 24),
(6632, 48),
(6632, 27),
(6632, 36),
(7971, 39),
(7971, 32),
(7971, 28),
(7971, 16),
(7971, 36),
(7971, 7),
(7971, 1),
(7971, 21),
(7971, 2),
(7971, 5),
(7971, 24),
(7971, 48),
(7971, 27),
(7971, 15),
(7971, 34),
(7971, 26),
(7971, 11),
(7971, 52),
(7971, 0),
(7971, 8),
(6419, 39),
(6419, 16),
(6419, 36),
(6419, 28),
(6419, 27),
(6419, 2),
(6419, 24),
(6419, 32),
(6419, 34),
(6419, 26),
(6419, 5),
(6419, 8),
(6764, 39),
(6764, 16),
(6764, 28),
(6764, 7),
(6764, 36),
(6764, 27),
(6764, 24),
(6764, 48),
(6764, 32),
(6764, 34),
(6764, 2),
(6764, 26),
(6764, 11),
(6764, 46),
(6764, 8),
(8434, 39),
(8434, 15),
(8434, 16),
(8434, 28),
(8434, 7),
(8434, 27),
(8434, 2),
(8434, 24),
(8434, 36),
(8434, 47),
(8434, 32),
(8434, 34),
(8434, 51),
(8434, 26),
(8434, 11),
(8434, 46),
(8434, 48),
(8434, 8),
(5438, 39),
(5438, 15),
(5438, 16),
(5438, 28),
(5438, 36),
(5438, 27),
(5438, 24),
(5438, 34),
(5438, 47),
(5438, 32),
(5438, 41),
(5438, 26),
(5438, 46),
(5438, 48),
(5438, 8),
(6023, 39),
(6023, 15),
(6023, 16),
(6023, 28),
(6023, 27),
(6023, 47),
(6023, 24),
(6023, 32),
(6023, 34),
(6023, 26),
(6023, 46),
(6023, 48),
(6023, 8),
(5118, 39),
(5118, 15),
(5118, 16),
(5118, 28),
(5118, 7),
(5118, 36),
(5118, 27),
(5118, 24),
(5118, 48),
(5118, 20),
(5118, 32),
(5118, 34),
(5118, 2),
(5118, 41),
(5118, 26),
(5118, 46),
(5118, 8),
(4777, 39),
(4777, 15),
(4777, 16),
(4777, 28),
(4777, 7),
(4777, 36),
(4777, 27),
(4777, 24),
(4777, 32),
(4777, 34),
(4777, 26),
(4777, 11),
(4777, 2),
(4777, 48),
(4777, 8),
(2976, 39),
(2976, 32),
(2976, 36),
(2976, 16),
(2976, 28),
(2976, 45),
(2976, 7),
(2976, 42),
(2976, 21),
(2976, 24),
(2976, 48),
(2976, 34),
(2976, 31),
(2976, 52),
(2976, 41),
(2976, 26),
(2976, 11),
(2976, 46),
(2976, 27),
(2976, 8),
(4155, 39),
(4155, 15),
(4155, 16),
(4155, 28),
(4155, 2),
(4155, 7),
(4155, 27),
(4155, 24),
(4155, 36),
(4155, 47),
(4155, 48),
(4155, 32),
(4155, 34),
(4155, 26),
(4155, 11),
(4155, 8),
(6169, 15),
(6169, 26),
(6169, 16),
(6169, 28),
(6169, 32),
(6169, 24),
(6169, 48),
(6169, 27),
(2958, 39),
(2958, 15),
(2958, 32),
(2958, 16),
(2958, 28),
(2958, 7),
(2958, 27),
(2958, 1),
(2958, 24),
(2958, 48),
(2958, 34),
(2958, 52),
(2958, 41),
(2958, 26),
(2958, 11),
(2958, 8),
(4033, 39),
(4033, 15),
(4033, 16),
(4033, 0),
(4033, 28),
(4033, 7),
(4033, 1),
(4033, 27),
(4033, 6),
(4033, 5),
(4033, 52),
(4033, 24),
(4033, 36),
(4033, 48),
(4033, 2),
(4033, 47),
(4033, 34),
(4033, 32),
(4033, 31),
(4033, 26),
(4033, 11),
(4033, 8),
(4138, 39),
(4138, 26),
(4138, 46),
(4138, 28),
(4138, 16),
(4138, 34),
(4138, 31),
(4138, 7),
(4138, 2),
(4138, 36),
(4138, 24),
(4138, 27),
(4138, 8),
(4545, 39),
(4545, 32),
(4545, 16),
(4545, 28),
(4545, 7),
(4545, 36),
(4545, 27),
(4545, 24),
(4545, 48),
(4545, 34),
(4545, 41),
(4545, 26),
(4545, 11),
(4545, 8),
(8933, 39),
(8933, 0),
(8933, 15),
(8933, 16),
(8933, 28),
(8933, 7),
(8933, 36),
(8933, 27),
(8933, 24),
(8933, 40),
(8933, 32),
(8933, 34),
(8933, 31),
(8933, 2),
(8933, 26),
(8933, 48),
(8933, 8),
(5530, 26),
(5530, 16),
(5530, 28),
(5530, 32),
(5530, 2),
(5530, 36),
(5530, 24),
(5530, 27),
(5530, 34),
(5530, 8),
(5636, 39),
(5636, 15),
(5636, 16),
(5636, 28),
(5636, 7),
(5636, 36),
(5636, 27),
(5636, 5),
(5636, 24),
(5636, 32),
(5636, 34),
(5636, 2),
(5636, 26),
(5636, 11),
(5636, 48),
(5636, 8),
(2647, 39),
(2647, 15),
(2647, 28),
(2647, 16),
(2647, 7),
(2647, 36),
(2647, 27),
(2647, 47),
(2647, 2),
(2647, 45),
(2647, 24),
(2647, 34),
(2647, 32),
(2647, 26),
(2647, 11),
(2647, 48),
(2647, 8),
(4180, 39),
(4180, 15),
(4180, 32),
(4180, 36),
(4180, 16),
(4180, 21),
(4180, 28),
(4180, 7),
(4180, 1),
(4180, 27),
(4180, 51),
(4180, 48),
(4180, 5),
(4180, 24),
(4180, 40),
(4180, 47),
(4180, 34),
(4180, 52),
(4180, 26),
(4180, 2),
(4180, 11),
(4180, 8),
(5853, 39),
(5853, 15),
(5853, 28),
(5853, 32),
(5853, 16),
(5853, 7),
(5853, 36),
(5853, 1),
(5853, 27),
(5853, 24),
(5853, 47),
(5853, 48),
(5853, 6),
(5853, 34),
(5853, 52),
(5853, 41),
(5853, 26),
(5853, 8),
(4727, 39),
(4727, 45),
(4727, 32),
(4727, 16),
(4727, 28),
(4727, 36),
(4727, 2),
(4727, 7),
(4727, 1),
(4727, 27),
(4727, 48),
(4727, 24),
(4727, 47),
(4727, 15),
(4727, 34),
(4727, 9),
(4727, 52),
(4727, 41),
(4727, 26),
(4727, 11),
(4727, 21),
(4727, 5),
(4727, 8),
(6912, 15),
(6912, 41),
(6912, 16),
(6912, 28),
(6912, 32),
(6912, 48),
(6912, 27),
(6912, 36),
(3939, 39),
(3939, 41),
(3939, 26),
(3939, 16),
(3939, 34),
(3939, 7),
(3939, 36),
(3939, 24),
(3939, 27),
(3939, 8),
(5952, 39),
(5952, 15),
(5952, 32),
(5952, 16),
(5952, 28),
(5952, 7),
(5952, 27),
(5952, 1),
(5952, 24),
(5952, 36),
(5952, 48),
(5952, 34),
(5952, 52),
(5952, 41),
(5952, 26),
(5952, 11),
(5952, 8),
(1231, 39),
(1231, 21),
(1231, 28),
(1231, 36),
(1231, 7),
(1231, 16),
(1231, 48),
(1231, 27),
(1231, 51),
(1231, 24),
(1231, 2),
(1231, 1),
(1231, 34),
(1231, 32),
(1231, 49),
(1231, 52),
(1231, 26),
(1231, 11),
(1231, 46),
(1231, 8),
(3073, 39),
(3073, 15),
(3073, 32),
(3073, 16),
(3073, 28),
(3073, 7),
(3073, 27),
(3073, 24),
(3073, 36),
(3073, 48),
(3073, 34),
(3073, 41),
(3073, 26),
(3073, 11),
(3073, 8),
(5494, 39),
(5494, 15),
(5494, 32),
(5494, 16),
(5494, 28),
(5494, 7),
(5494, 27),
(5494, 1),
(5494, 21),
(5494, 24),
(5494, 36),
(5494, 48),
(5494, 34),
(5494, 52),
(5494, 41),
(5494, 26),
(5494, 11),
(5494, 8),
(1745, 39),
(1745, 15),
(1745, 16),
(1745, 28),
(1745, 36),
(1745, 27),
(1745, 47),
(1745, 24),
(1745, 40),
(1745, 32),
(1745, 34),
(1745, 2),
(1745, 26),
(1745, 11),
(1745, 48),
(1745, 8),
(1893, 39),
(1893, 15),
(1893, 16),
(1893, 28),
(1893, 7),
(1893, 36),
(1893, 27),
(1893, 42),
(1893, 51),
(1893, 5),
(1893, 24),
(1893, 40),
(1893, 48),
(1893, 34),
(1893, 2),
(1893, 26),
(1893, 8),
(5786, 0),
(5786, 26),
(5786, 46),
(5786, 16),
(5786, 28),
(5786, 32),
(5786, 7),
(5786, 36),
(5786, 24),
(5786, 27),
(5786, 34),
(5786, 8),
(9439, 39),
(9439, 15),
(9439, 16),
(9439, 28),
(9439, 7),
(9439, 36),
(9439, 27),
(9439, 5),
(9439, 24),
(9439, 48),
(9439, 32),
(9439, 34),
(9439, 2),
(9439, 51),
(9439, 26),
(9439, 11),
(9439, 8),
(9042, 40),
(9042, 0),
(9042, 16),
(9042, 2),
(9042, 28),
(9042, 31),
(9042, 36),
(9042, 24),
(9042, 27),
(9042, 34),
(9042, 8),
(2680, 26),
(2680, 2),
(2680, 34),
(2680, 24),
(2680, 27),
(2680, 8),
(1200, 39),
(1200, 2),
(1200, 16),
(1200, 21),
(1200, 28),
(1200, 7),
(1200, 36),
(1200, 1),
(1200, 27),
(1200, 8),
(1200, 24),
(1200, 34),
(1200, 32),
(1200, 52),
(1200, 41),
(1200, 26),
(5658, 41),
(5658, 46),
(5658, 32),
(5658, 27),
(5658, 8),
(8690, 39),
(8690, 41),
(8690, 26),
(8690, 16),
(8690, 34),
(8690, 36),
(8690, 24),
(8690, 27),
(8843, 39),
(8843, 41),
(8843, 26),
(8843, 16),
(8843, 28),
(8843, 34),
(8843, 36),
(8843, 24),
(8843, 27),
(8216, 39),
(8216, 40),
(8216, 26),
(8216, 16),
(8216, 2),
(8216, 28),
(8216, 34),
(8216, 7),
(8216, 36),
(8216, 24),
(8216, 27),
(8216, 8),
(6582, 15),
(6582, 16),
(6582, 28),
(6582, 7),
(6582, 36),
(6582, 27),
(6582, 47),
(6582, 2),
(6582, 24),
(6582, 48),
(6582, 6),
(6582, 20),
(6582, 32),
(6582, 34),
(6582, 26),
(6582, 8),
(4020, 39),
(4020, 28),
(4020, 32),
(4020, 21),
(4020, 7),
(4020, 27),
(4020, 42),
(4020, 16),
(4020, 24),
(4020, 48),
(4020, 47),
(4020, 34),
(4020, 31),
(4020, 2),
(4020, 26),
(4020, 11),
(4020, 46),
(4020, 6),
(4020, 8),
(1841, 15),
(1841, 16),
(1841, 7),
(1841, 28),
(1841, 2),
(1841, 27),
(1841, 24),
(1841, 32),
(1841, 34),
(1841, 41),
(1841, 26),
(1841, 11),
(1841, 48),
(1841, 8),
(5136, 39),
(5136, 32),
(5136, 16),
(5136, 28),
(5136, 36),
(5136, 45),
(5136, 7),
(5136, 1),
(5136, 27),
(5136, 21),
(5136, 48),
(5136, 24),
(5136, 47),
(5136, 15),
(5136, 34),
(5136, 2),
(5136, 9),
(5136, 52),
(5136, 41),
(5136, 26),
(5136, 11),
(5136, 5),
(5136, 8),
(8827, 39),
(8827, 45),
(8827, 32),
(8827, 16),
(8827, 2),
(8827, 28),
(8827, 36),
(8827, 7),
(8827, 1),
(8827, 27),
(8827, 48),
(8827, 24),
(8827, 47),
(8827, 15),
(8827, 34),
(8827, 9),
(8827, 52),
(8827, 41),
(8827, 51),
(8827, 26),
(8827, 11),
(8827, 21),
(8827, 5),
(8827, 8),
(2869, 39),
(2869, 45),
(2869, 32),
(2869, 16),
(2869, 2),
(2869, 28),
(2869, 36),
(2869, 7),
(2869, 1),
(2869, 27),
(2869, 48),
(2869, 24),
(2869, 47),
(2869, 21),
(2869, 15),
(2869, 34),
(2869, 9),
(2869, 52),
(2869, 41),
(2869, 26),
(2869, 11),
(2869, 5),
(2869, 8),
(2070, 39),
(2070, 32),
(2070, 2),
(2070, 28),
(2070, 36),
(2070, 16),
(2070, 7),
(2070, 1),
(2070, 21),
(2070, 48),
(2070, 24),
(2070, 47),
(2070, 15),
(2070, 34),
(2070, 9),
(2070, 27),
(2070, 52),
(2070, 41),
(2070, 26),
(2070, 11),
(2070, 5),
(2070, 8),
(7565, 39),
(7565, 0),
(7565, 26),
(7565, 46),
(7565, 16),
(7565, 28),
(7565, 7),
(7565, 36),
(7565, 24),
(7565, 27),
(7565, 34),
(7565, 8),
(9056, 39),
(9056, 15),
(9056, 16),
(9056, 28),
(9056, 7),
(9056, 36),
(9056, 27),
(9056, 47),
(9056, 24),
(9056, 48),
(9056, 32),
(9056, 34),
(9056, 26),
(9056, 8),
(2213, 39),
(2213, 15),
(2213, 28),
(2213, 45),
(2213, 36),
(2213, 7),
(2213, 27),
(2213, 48),
(2213, 24),
(2213, 34),
(2213, 32),
(2213, 16),
(2213, 41),
(2213, 26),
(2213, 11),
(2213, 46),
(2213, 8),
(1878, 39),
(1878, 40),
(1878, 0),
(1878, 49),
(1878, 26),
(1878, 16),
(1878, 2),
(1878, 28),
(1878, 7),
(1878, 36),
(1878, 24),
(1878, 27),
(1878, 34),
(1878, 8),
(3485, 39),
(3485, 15),
(3485, 32),
(3485, 16),
(3485, 28),
(3485, 7),
(3485, 36),
(3485, 27),
(3485, 47),
(3485, 2),
(3485, 48),
(3485, 5),
(3485, 45),
(3485, 24),
(3485, 34),
(3485, 26),
(3485, 11),
(3485, 8),
(3444, 39),
(3444, 28),
(3444, 32),
(3444, 16),
(3444, 9),
(3444, 7),
(3444, 36),
(3444, 1),
(3444, 27),
(3444, 2),
(3444, 24),
(3444, 47),
(3444, 0),
(3444, 48),
(3444, 15),
(3444, 6),
(3444, 34),
(3444, 31),
(3444, 52),
(3444, 21),
(3444, 51),
(3444, 26),
(3444, 11),
(3444, 8),
(9580, 39),
(9580, 32),
(9580, 16),
(9580, 28),
(9580, 7),
(9580, 36),
(9580, 1),
(9580, 27),
(9580, 24),
(9580, 48),
(9580, 47),
(9580, 15),
(9580, 34),
(9580, 21),
(9580, 52),
(9580, 41),
(9580, 51),
(9580, 26),
(9580, 11),
(9580, 8),
(2395, 34),
(2395, 39),
(2395, 15),
(2395, 32),
(2395, 16),
(2395, 28),
(2395, 7),
(2395, 1),
(2395, 27),
(2395, 24),
(2395, 36),
(2395, 48),
(2395, 2),
(2395, 47),
(2395, 52),
(2395, 41),
(2395, 51),
(2395, 26),
(2395, 11),
(2395, 21),
(2395, 8),
(5066, 39),
(5066, 16),
(5066, 28),
(5066, 7),
(5066, 36),
(5066, 1),
(5066, 27),
(5066, 2),
(5066, 8),
(5066, 34),
(5066, 32),
(5066, 52),
(5066, 41),
(5066, 26),
(2940, 39),
(2940, 15),
(2940, 45),
(2940, 32),
(2940, 16),
(2940, 28),
(2940, 36),
(2940, 7),
(2940, 27),
(2940, 2),
(2940, 24),
(2940, 48),
(2940, 6),
(2940, 34),
(2940, 31),
(2940, 26),
(2940, 11),
(2940, 8),
(7818, 45),
(7818, 16),
(7818, 28),
(7818, 7),
(7818, 36),
(7818, 27),
(7818, 47),
(7818, 2),
(7818, 5),
(7818, 24),
(7818, 34),
(7818, 32),
(7818, 31),
(7818, 51),
(7818, 26),
(7818, 11),
(7818, 8),
(4697, 39),
(4697, 26),
(4697, 16),
(4697, 2),
(4697, 28),
(4697, 7),
(4697, 36),
(4697, 24),
(4697, 27),
(4697, 34),
(4697, 8),
(9493, 39),
(9493, 15),
(9493, 16),
(9493, 28),
(9493, 7),
(9493, 27),
(9493, 47),
(9493, 42),
(9493, 24),
(9493, 36),
(9493, 32),
(9493, 34),
(9493, 2),
(9493, 26),
(9493, 48),
(9493, 8),
(8381, 15),
(8381, 26),
(8381, 16),
(8381, 28),
(8381, 32),
(8381, 24),
(8381, 48),
(8381, 27),
(8381, 36),
(8253, 39),
(8253, 15),
(8253, 16),
(8253, 21),
(8253, 28),
(8253, 7),
(8253, 1),
(8253, 27),
(8253, 51),
(8253, 48),
(8253, 5),
(8253, 24),
(8253, 36),
(8253, 20),
(8253, 34),
(8253, 32),
(8253, 2),
(8253, 31),
(8253, 52),
(8253, 26),
(8253, 11),
(8253, 8),
(5871, 41),
(5871, 26),
(5871, 16),
(5871, 34),
(5871, 36),
(5871, 24),
(5871, 27),
(8025, 40),
(8025, 41),
(8025, 26),
(8025, 7),
(8025, 36),
(8025, 24),
(8025, 27),
(8025, 34),
(8025, 8),
(6003, 39),
(6003, 28),
(6003, 32),
(6003, 21),
(6003, 6),
(6003, 45),
(6003, 7),
(6003, 27),
(6003, 16),
(6003, 0),
(6003, 47),
(6003, 8),
(6003, 34),
(6003, 41),
(6003, 26),
(6003, 11),
(6003, 52),
(6003, 1),
(6003, 2),
(1986, 39),
(1986, 15),
(1986, 45),
(1986, 16),
(1986, 28),
(1986, 7),
(1986, 36),
(1986, 1),
(1986, 27),
(1986, 21),
(1986, 24),
(1986, 40),
(1986, 34),
(1986, 32),
(1986, 2),
(1986, 26),
(1986, 11),
(1986, 5),
(1986, 48),
(1986, 8),
(2625, 39),
(2625, 28),
(2625, 15),
(2625, 32),
(2625, 16),
(2625, 36),
(2625, 45),
(2625, 7),
(2625, 27),
(2625, 2),
(2625, 21),
(2625, 24),
(2625, 48),
(2625, 47),
(2625, 6),
(2625, 34),
(2625, 31),
(2625, 26),
(2625, 11),
(2625, 46),
(2625, 8),
(4404, 26),
(4404, 16),
(4404, 2),
(4404, 28),
(4404, 36),
(4404, 24),
(4404, 27),
(4404, 34),
(4404, 8),
(4457, 39),
(4457, 15),
(4457, 36),
(4457, 16),
(4457, 28),
(4457, 7),
(4457, 27),
(4457, 42),
(4457, 5),
(4457, 24),
(4457, 40),
(4457, 48),
(4457, 32),
(4457, 34),
(4457, 2),
(4457, 26),
(4457, 11),
(4457, 8),
(5335, 39),
(5335, 32),
(5335, 16),
(5335, 28),
(5335, 7),
(5335, 1),
(5335, 27),
(5335, 47),
(5335, 34),
(5335, 41),
(5335, 26),
(5335, 46),
(5335, 8),
(2330, 26),
(2330, 16),
(2330, 7),
(2330, 36),
(2330, 24),
(2330, 27),
(2330, 34),
(2330, 8),
(3573, 39),
(3573, 28),
(3573, 32),
(3573, 16),
(3573, 45),
(3573, 7),
(3573, 1),
(3573, 27),
(3573, 2),
(3573, 0),
(3573, 36),
(3573, 47),
(3573, 6),
(3573, 34),
(3573, 41),
(3573, 26),
(3573, 21),
(3573, 52),
(3573, 8),
(4929, 39),
(4929, 15),
(4929, 16),
(4929, 28),
(4929, 27),
(4929, 47),
(4929, 42),
(4929, 24),
(4929, 48),
(4929, 6),
(4929, 32),
(4929, 34),
(4929, 2),
(4929, 26),
(4929, 11),
(4929, 8),
(3847, 39),
(3847, 45),
(3847, 32),
(3847, 16),
(3847, 2),
(3847, 28),
(3847, 36),
(3847, 7),
(3847, 1),
(3847, 27),
(3847, 48),
(3847, 24),
(3847, 47),
(3847, 15),
(3847, 34),
(3847, 9),
(3847, 52),
(3847, 41),
(3847, 26),
(3847, 11),
(3847, 21),
(3847, 5),
(3847, 8),
(2229, 39),
(2229, 48),
(2229, 15),
(2229, 32),
(2229, 16),
(2229, 45),
(2229, 7),
(2229, 28),
(2229, 27),
(2229, 21),
(2229, 52),
(2229, 1),
(2229, 24),
(2229, 47),
(2229, 2),
(2229, 34),
(2229, 26),
(2229, 11),
(2229, 8),
(3564, 39),
(3564, 16),
(3564, 7),
(3564, 36),
(3564, 28),
(3564, 27),
(3564, 2),
(3564, 24),
(3564, 34),
(3564, 32),
(3564, 26),
(3564, 46),
(3564, 8),
(1043, 15),
(1043, 16),
(1043, 28),
(1043, 36),
(1043, 27),
(1043, 5),
(1043, 24),
(1043, 48),
(1043, 32),
(1043, 2),
(1043, 26),
(1043, 11),
(1043, 34),
(1043, 8),
(7693, 39),
(7693, 15),
(7693, 45),
(7693, 16),
(7693, 2),
(7693, 28),
(7693, 36),
(7693, 7),
(7693, 1),
(7693, 27),
(7693, 21),
(7693, 5),
(7693, 24),
(7693, 48),
(7693, 47),
(7693, 34),
(7693, 32),
(7693, 52),
(7693, 26),
(7693, 11),
(7693, 8),
(9296, 39),
(9296, 15),
(9296, 16),
(9296, 28),
(9296, 7),
(9296, 27),
(9296, 5),
(9296, 24),
(9296, 48),
(9296, 32),
(9296, 34),
(9296, 2),
(9296, 26),
(9296, 11),
(9296, 8),
(8699, 39),
(8699, 15),
(8699, 16),
(8699, 28),
(8699, 7),
(8699, 27),
(8699, 24),
(8699, 36),
(8699, 32),
(8699, 34),
(8699, 41),
(8699, 26),
(8699, 11),
(8699, 48),
(8699, 8),
(5771, 34),
(5771, 7),
(5771, 2),
(5771, 36),
(5771, 24),
(5771, 27),
(5771, 8),
(1534, 39),
(1534, 15),
(1534, 45),
(1534, 36),
(1534, 16),
(1534, 27),
(1534, 28),
(1534, 7),
(1534, 21),
(1534, 24),
(1534, 34),
(1534, 32),
(1534, 41),
(1534, 26),
(1534, 11),
(1534, 46),
(1534, 48),
(1534, 8),
(4792, 39),
(4792, 15),
(4792, 36),
(4792, 16),
(4792, 28),
(4792, 7),
(4792, 27),
(4792, 45),
(4792, 24),
(4792, 48),
(4792, 47),
(4792, 32),
(4792, 34),
(4792, 41),
(4792, 26),
(4792, 11),
(4792, 46),
(4792, 8),
(5720, 28),
(5720, 16),
(5720, 2),
(5720, 32),
(5720, 34),
(5720, 7),
(5720, 36),
(5720, 24),
(5720, 27),
(5720, 8),
(5632, 39),
(5632, 15),
(5632, 36),
(5632, 16),
(5632, 28),
(5632, 45),
(5632, 7),
(5632, 21),
(5632, 48),
(5632, 24),
(5632, 27),
(5632, 34),
(5632, 32),
(5632, 41),
(5632, 26),
(5632, 11),
(5632, 46),
(5632, 8),
(8438, 39),
(8438, 15),
(8438, 16),
(8438, 28),
(8438, 7),
(8438, 36),
(8438, 27),
(8438, 47),
(8438, 24),
(8438, 48),
(8438, 32),
(8438, 34),
(8438, 2),
(8438, 26),
(8438, 11),
(8438, 46),
(8438, 8),
(2166, 39),
(2166, 15),
(2166, 36),
(2166, 16),
(2166, 28),
(2166, 7),
(2166, 27),
(2166, 24),
(2166, 48),
(2166, 32),
(2166, 34),
(2166, 52),
(2166, 26),
(2166, 8),
(4824, 40),
(4824, 26),
(4824, 28),
(4824, 24),
(4824, 7),
(4824, 27),
(4824, 8),
(5334, 39),
(5334, 15),
(5334, 16),
(5334, 28),
(5334, 7),
(5334, 36),
(5334, 27),
(5334, 2),
(5334, 24),
(5334, 48),
(5334, 32),
(5334, 34),
(5334, 26),
(5334, 46),
(5334, 8),
(4241, 39),
(4241, 16),
(4241, 28),
(4241, 7),
(4241, 36),
(4241, 27),
(4241, 24),
(4241, 48),
(4241, 20),
(4241, 32),
(4241, 34),
(4241, 2),
(4241, 26),
(4241, 11),
(4241, 8),
(9543, 39),
(9543, 32),
(9543, 28),
(9543, 16),
(9543, 2),
(9543, 7),
(9543, 27),
(9543, 24),
(9543, 34),
(9543, 21),
(9543, 26),
(9543, 11),
(9543, 8),
(2880, 15),
(2880, 16),
(2880, 28),
(2880, 7),
(2880, 36),
(2880, 27),
(2880, 2),
(2880, 24),
(2880, 47),
(2880, 48),
(2880, 32),
(2880, 41),
(2880, 26),
(2880, 11),
(2880, 34),
(2880, 8),
(4683, 39),
(4683, 16),
(4683, 28),
(4683, 7),
(4683, 27),
(4683, 24),
(4683, 32),
(4683, 34),
(4683, 2),
(4683, 26),
(4683, 11),
(4683, 8),
(3441, 39),
(3441, 15),
(3441, 32),
(3441, 16),
(3441, 28),
(3441, 7),
(3441, 27),
(3441, 24),
(3441, 48),
(3441, 34),
(3441, 26),
(3441, 11),
(3441, 8),
(5352, 39),
(5352, 15),
(5352, 32),
(5352, 16),
(5352, 28),
(5352, 7),
(5352, 27),
(5352, 24),
(5352, 48),
(5352, 34),
(5352, 41),
(5352, 26),
(5352, 11),
(5352, 8),
(3330, 39),
(3330, 15),
(3330, 16),
(3330, 28),
(3330, 7),
(3330, 36),
(3330, 27),
(3330, 2),
(3330, 5),
(3330, 24),
(3330, 47),
(3330, 48),
(3330, 32),
(3330, 34),
(3330, 26),
(3330, 11),
(3330, 8),
(9937, 39),
(9937, 15),
(9937, 16),
(9937, 28),
(9937, 7),
(9937, 27),
(9937, 2),
(9937, 24),
(9937, 47),
(9937, 48),
(9937, 32),
(9937, 34),
(9937, 26),
(9937, 8),
(1977, 15),
(1977, 16),
(1977, 28),
(1977, 7),
(1977, 36),
(1977, 27),
(1977, 2),
(1977, 24),
(1977, 48),
(1977, 32),
(1977, 41),
(1977, 11),
(1977, 34),
(1977, 8),
(3718, 39),
(3718, 15),
(3718, 32),
(3718, 36),
(3718, 28),
(3718, 45),
(3718, 7),
(3718, 21),
(3718, 16),
(3718, 24),
(3718, 1),
(3718, 47),
(3718, 27),
(3718, 48),
(3718, 34),
(3718, 31),
(3718, 41),
(3718, 26),
(3718, 11),
(3718, 46),
(3718, 8),
(6039, 39),
(6039, 15),
(6039, 36),
(6039, 16),
(6039, 28),
(6039, 7),
(6039, 27),
(6039, 47),
(6039, 24),
(6039, 48),
(6039, 32),
(6039, 34),
(6039, 2),
(6039, 26),
(6039, 11),
(6039, 8),
(5728, 39),
(5728, 26),
(5728, 16),
(5728, 2),
(5728, 28),
(5728, 34),
(5728, 7),
(5728, 36),
(5728, 24),
(5728, 27),
(5728, 8),
(8195, 39),
(8195, 15),
(8195, 16),
(8195, 28),
(8195, 7),
(8195, 36),
(8195, 5),
(8195, 24),
(8195, 48),
(8195, 32),
(8195, 34),
(8195, 2),
(8195, 41),
(8195, 26),
(8195, 11),
(8195, 27),
(8195, 8),
(3037, 41),
(3037, 49),
(3037, 26),
(3037, 34),
(3037, 36),
(3037, 24),
(3037, 27),
(3037, 8),
(8679, 39),
(8679, 16),
(8679, 28),
(8679, 36),
(8679, 27),
(8679, 24),
(8679, 32),
(8679, 2),
(8679, 26),
(8679, 11),
(8679, 46),
(8679, 48),
(8679, 34),
(8679, 8),
(5982, 0),
(5982, 15),
(5982, 16),
(5982, 28),
(5982, 36),
(5982, 27),
(5982, 2),
(5982, 24),
(5982, 40),
(5982, 26),
(5982, 48),
(5982, 34),
(5982, 8),
(7594, 36),
(7594, 24),
(7594, 27),
(7594, 8),
(5460, 15),
(5460, 16),
(5460, 28),
(5460, 7),
(5460, 27),
(5460, 24),
(5460, 36),
(5460, 32),
(5460, 34),
(5460, 41),
(5460, 11),
(5460, 46),
(5460, 48),
(5460, 8),
(9199, 36),
(9199, 24),
(9199, 27),
(9199, 34),
(9199, 8),
(9090, 39),
(9090, 15),
(9090, 16),
(9090, 28),
(9090, 7),
(9090, 27),
(9090, 5),
(9090, 24),
(9090, 40),
(9090, 32),
(9090, 34),
(9090, 31),
(9090, 2),
(9090, 41),
(9090, 26),
(9090, 48),
(9090, 8),
(8172, 39),
(8172, 16),
(8172, 28),
(8172, 7),
(8172, 27),
(8172, 42),
(8172, 6),
(8172, 34),
(8172, 41),
(8172, 26),
(8172, 46),
(8172, 8),
(2317, 39),
(2317, 7),
(2317, 28),
(2317, 45),
(2317, 47),
(2317, 2),
(2317, 34),
(2317, 32),
(2317, 27),
(2317, 41),
(2317, 26),
(2317, 46),
(2317, 52),
(2317, 21),
(2317, 1),
(2317, 8),
(9663, 39),
(9663, 15),
(9663, 32),
(9663, 16),
(9663, 28),
(9663, 36),
(9663, 7),
(9663, 1),
(9663, 27),
(9663, 47),
(9663, 21),
(9663, 2),
(9663, 24),
(9663, 48),
(9663, 6),
(9663, 20),
(9663, 34),
(9663, 23),
(9663, 52),
(9663, 51),
(9663, 26),
(9663, 11),
(9663, 8),
(8078, 39),
(8078, 16),
(8078, 28),
(8078, 7),
(8078, 36),
(8078, 27),
(8078, 2),
(8078, 5),
(8078, 24),
(8078, 32),
(8078, 34),
(8078, 41),
(8078, 26),
(8078, 8),
(9395, 46),
(9395, 16),
(9395, 24),
(9395, 27),
